origin_re,origin_id,origin_bank_id,dest_re,dest_id,dest_bank_id,total_amount,transaction_date
PEER_2,5760604793679,201,PEER_2,4999033663403,201,30.212652252057616,2020-06-15
PEER_2,5760604793679,201,PEER_2,4999033663403,201,59.14020544721327,2020-06-17
PEER_2,5760604793679,201,PEER_2,3810101653626,201,6538.226348190927,2020-06-17
PEER_2,5760604793679,201,PEER_2,3810101653626,201,804.9303086337133,2020-06-15
PEER_2,5760604793679,201,PEER_1,1008027069955,101,227.92526947186116,2020-06-11
PEER_2,5760604793679,201,PEER_1,1008027069955,101,147.90822029547272,2020-06-11
PEER_2,5760604793679,201,PEER_1,1008027069955,101,81.21432861866906,2020-06-17
PEER_2,5760604793679,201,PEER_1,1008027069955,101,34.39667614968594,2020-06-11
PEER_2,5760604793679,201,PEER_1,1008027069955,101,66.89130527759406,2020-06-12
PEER_2,5760604793679,201,PEER_3,8286742756538,301,12.079889474374717,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,176.06124606879044,2020-06-12
PEER_2,5760604793679,201,PEER_3,8286742756538,301,76.21695719381515,2020-06-15
PEER_2,5760604793679,201,PEER_3,8286742756538,301,12.229057374683512,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,51.370089479517276,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,1412.8342624772183,2020-06-15
PEER_2,5760604793679,201,PEER_3,8286742756538,301,100.1091931036114,2020-06-17
PEER_2,5760604793679,201,PEER_3,8286742756538,301,325.7356298621023,2020-06-16
PEER_2,5760604793679,201,PEER_3,8286742756538,301,221.24000977328484,2020-06-16
PEER_2,5760604793679,201,PEER_4,3439111420887,401,2446.0842698161305,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,737.4281781614176,2020-06-12
PEER_2,5760604793679,201,PEER_4,3439111420887,401,168.1779567840366,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,3054.0287645210647,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,425.182790652418,2020-06-12
PEER_2,5760604793679,201,PEER_4,7675587938969,401,410.8708762793529,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,138.7391825380999,2020-06-16
PEER_2,5760604793679,201,PEER_4,7675587938969,401,187.8373985583086,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,188.45706066492698,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,624.2056921136577,2020-06-12
PEER_2,5760604793679,201,PEER_4,7675587938969,401,302.1819695291713,2020-06-11
PEER_2,5760604793679,201,PEER_4,7675587938969,401,435.47345981215994,2020-06-17
PEER_2,5760604793679,201,PEER_4,7675587938969,401,4898.500609534558,2020-06-11
PEER_2,5760604793679,201,PEER_3,1907016660293,301,1088.8665895095685,2020-06-17
PEER_2,5760604793679,201,PEER_3,1907016660293,301,2884.642872342354,2020-06-12
PEER_2,5760604793679,201,PEER_3,1907016660293,301,233.33457030287184,2020-06-11
PEER_2,5760604793679,201,PEER_3,1907016660293,301,584.9197522714036,2020-06-11
PEER_2,5760604793679,201,PEER_3,1907016660293,301,65.13087253888817,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,81.2003317692639,2020-06-12
PEER_2,5760604793679,201,PEER_3,9720922929549,301,1195.9455043619266,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,593.4305773010074,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,136.01514545312526,2020-06-12
PEER_2,5760604793679,201,PEER_3,9720922929549,301,446.18322760089285,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,131.92476970373767,2020-06-15
PEER_2,5760604793679,201,PEER_3,9720922929549,301,82.77540316794729,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,238.76885626799628,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,44.8453583056955,2020-06-11
PEER_2,5760604793679,201,PEER_4,2671372790899,401,282.3745608544606,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,53.992965337892066,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,48.25515369936031,2020-06-11
PEER_2,5760604793679,201,PEER_4,2671372790899,401,820.0622468218353,2020-06-11
PEER_2,5760604793679,201,PEER_3,5132913425941,301,670.8397019416268,2020-06-15
PEER_2,5760604793679,201,PEER_3,5132913425941,301,217.3197378460856,2020-06-12
PEER_2,5760604793679,201,PEER_1,6160664015653,101,511.4558440158627,2020-06-15
PEER_2,5760604793679,201,PEER_1,6160664015653,101,88.78036975153904,2020-06-11
PEER_2,5760604793679,201,PEER_1,6160664015653,101,286.15493383566377,2020-06-11
PEER_2,5760604793679,201,PEER_1,6160664015653,101,412.1593210113725,2020-06-11
PEER_2,5760604793679,201,PEER_1,6160664015653,101,3006.3331328993954,2020-06-17
PEER_2,5760604793679,201,PEER_1,6160664015653,101,1909.9153213613145,2020-06-12
PEER_2,5760604793679,201,PEER_2,1317035085517,201,5074.340561686887,2020-06-16
PEER_2,5760604793679,201,PEER_2,1317035085517,201,795.9058505725976,2020-06-15
PEER_2,5760604793679,201,PEER_2,1317035085517,201,1759.647777302657,2020-06-11
PEER_2,5760604793679,201,PEER_2,1317035085517,201,70.42789793237446,2020-06-12
PEER_2,5760604793679,201,PEER_2,3993740057555,201,316.2199526400365,2020-06-11
PEER_2,5760604793679,201,PEER_2,3993740057555,201,154.1587968956751,2020-06-12
PEER_2,5760604793679,201,PEER_2,3993740057555,201,1787.9642031221358,2020-06-17
PEER_2,5760604793679,201,PEER_2,3993740057555,201,71.67236373673985,2020-06-17
PEER_2,5760604793679,201,PEER_2,3993740057555,201,427.2367798870494,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,596.7350868629566,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,108.55233648099176,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,716.1259005371963,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,389.05712055550276,2020-06-11
PEER_2,5760604793679,201,PEER_4,7527644223654,401,122.59317697800024,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,117.20865649324995,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,44.26504113952733,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,287.37392036481447,2020-06-15
PEER_2,5760604793679,201,PEER_4,1259292219045,401,162.46069882401494,2020-06-12
PEER_2,5760604793679,201,PEER_4,1259292219045,401,795.3517851846253,2020-06-16
PEER_2,5760604793679,201,PEER_4,1259292219045,401,511.8406939589677,2020-06-12
PEER_2,5760604793679,201,PEER_4,1259292219045,401,221.11488619786724,2020-06-15
PEER_2,5760604793679,201,PEER_4,1259292219045,401,1328.9588658701648,2020-06-12
PEER_2,5760604793679,201,PEER_2,7602460379649,201,7110.2833758491815,2020-06-12
PEER_2,5760604793679,201,PEER_2,7602460379649,201,20.579792942826437,2020-06-12
PEER_2,5760604793679,201,PEER_2,7602460379649,201,1578.8160197545203,2020-06-12
PEER_2,5760604793679,201,PEER_2,7602460379649,201,450.62210797741864,2020-06-11
