origin_re,origin_id,origin_bank_id,dest_re,dest_id,dest_bank_id,total_amount,transaction_date
PEER_2,5760604793679,201,PEER_4,3439111420887,401,2446.0842698161305,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,737.4281781614176,2020-06-12
PEER_2,5760604793679,201,PEER_4,3439111420887,401,168.1779567840366,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,3054.0287645210647,2020-06-11
PEER_2,5760604793679,201,PEER_4,3439111420887,401,425.182790652418,2020-06-12
PEER_2,5760604793679,201,PEER_4,7675587938969,401,410.8708762793529,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,138.7391825380999,2020-06-16
PEER_2,5760604793679,201,PEER_4,7675587938969,401,187.8373985583086,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,188.45706066492698,2020-06-15
PEER_2,5760604793679,201,PEER_4,7675587938969,401,624.2056921136577,2020-06-12
PEER_2,5760604793679,201,PEER_4,7675587938969,401,302.1819695291713,2020-06-11
PEER_2,5760604793679,201,PEER_4,7675587938969,401,435.47345981215994,2020-06-17
PEER_2,5760604793679,201,PEER_4,7675587938969,401,4898.500609534558,2020-06-11
PEER_2,5760604793679,201,PEER_4,2671372790899,401,238.76885626799628,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,44.8453583056955,2020-06-11
PEER_2,5760604793679,201,PEER_4,2671372790899,401,282.3745608544606,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,53.992965337892066,2020-06-17
PEER_2,5760604793679,201,PEER_4,2671372790899,401,48.25515369936031,2020-06-11
PEER_2,5760604793679,201,PEER_4,2671372790899,401,820.0622468218353,2020-06-11
PEER_2,5760604793679,201,PEER_4,7527644223654,401,596.7350868629566,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,108.55233648099176,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,716.1259005371963,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,389.05712055550276,2020-06-11
PEER_2,5760604793679,201,PEER_4,7527644223654,401,122.59317697800024,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,117.20865649324995,2020-06-15
PEER_2,5760604793679,201,PEER_4,7527644223654,401,44.26504113952733,2020-06-12
PEER_2,5760604793679,201,PEER_4,7527644223654,401,287.37392036481447,2020-06-15
PEER_2,5760604793679,201,PEER_4,1259292219045,401,162.46069882401494,2020-06-12
PEER_2,5760604793679,201,PEER_4,1259292219045,401,795.3517851846253,2020-06-16
PEER_2,5760604793679,201,PEER_4,1259292219045,401,511.8406939589677,2020-06-12
PEER_2,5760604793679,201,PEER_4,1259292219045,401,221.11488619786724,2020-06-15
PEER_2,5760604793679,201,PEER_4,1259292219045,401,1328.9588658701648,2020-06-12
PEER_2,5760604793679,201,PEER_4,6607102698664,401,36.35207289068551,2020-06-17
PEER_2,5760604793679,201,PEER_4,6607102698664,401,533.9355262961496,2020-06-16
PEER_2,5760604793679,201,PEER_4,6607102698664,401,243.48195416229686,2020-06-11
PEER_2,5760604793679,201,PEER_4,6607102698664,401,770.6029084069437,2020-06-11
PEER_2,5760604793679,201,PEER_4,6607102698664,401,65.445041154957,2020-06-17
PEER_2,5760604793679,201,PEER_4,6924966479473,401,83.46100651188691,2020-06-11
PEER_2,5760604793679,201,PEER_4,6924966479473,401,7627.146126440679,2020-06-11
PEER_2,5760604793679,201,PEER_4,6924966479473,401,1034.1077756137788,2020-06-12
PEER_2,5760604793679,201,PEER_4,6924966479473,401,3503.1689793550904,2020-06-16
PEER_2,5760604793679,201,PEER_4,6924966479473,401,127.2537400560051,2020-06-15
PEER_2,5760604793679,201,PEER_4,6924966479473,401,234.83209806552262,2020-06-12
PEER_2,5760604793679,201,PEER_4,6924966479473,401,932.8162252210074,2020-06-15
PEER_2,5760604793679,201,PEER_4,6924966479473,401,166.22463024926023,2020-06-11
PEER_2,5760604793679,201,PEER_4,6190528007047,401,1706.4073627758032,2020-06-16
PEER_2,5760604793679,201,PEER_4,6190528007047,401,2886.9402050801186,2020-06-15
PEER_2,5760604793679,201,PEER_4,6190528007047,401,185.86076664119508,2020-06-11
PEER_2,5760604793679,201,PEER_4,6190528007047,401,88.86006603306866,2020-06-15
PEER_2,5760604793679,201,PEER_4,6190528007047,401,3705.6227990061548,2020-06-15
PEER_2,5760604793679,201,PEER_4,4852480584503,401,96.51391532880157,2020-06-17
PEER_2,5760604793679,201,PEER_4,4852480584503,401,1953.176693257738,2020-06-12
PEER_2,5760604793679,201,PEER_4,4852480584503,401,444.4317556485461,2020-06-12
PEER_2,5760604793679,201,PEER_4,3090633323988,401,210.7333739363793,2020-06-11
PEER_2,5760604793679,201,PEER_4,3090633323988,401,102.00414586004956,2020-06-16
PEER_2,5760604793679,201,PEER_4,3090633323988,401,207.45514912738426,2020-06-11
PEER_2,5760604793679,201,PEER_4,3090633323988,401,965.1869577814896,2020-06-17
PEER_2,5760604793679,201,PEER_4,3090633323988,401,68.77286328936432,2020-06-12
PEER_2,5760604793679,201,PEER_4,6509313678430,401,42.8457419246432,2020-06-11
PEER_2,5760604793679,201,PEER_4,6509313678430,401,84.5315357768545,2020-06-16
PEER_2,5760604793679,201,PEER_4,6509313678430,401,25.778135950510386,2020-06-15
PEER_2,5760604793679,201,PEER_4,6509313678430,401,1582.5533456140547,2020-06-15
PEER_2,5760604793679,201,PEER_4,7077459580793,401,746.8669072913382,2020-06-17
PEER_2,5760604793679,201,PEER_4,7077459580793,401,135.14177806033086,2020-06-15
PEER_2,5760604793679,201,PEER_4,7077459580793,401,823.4310682599834,2020-06-15
PEER_2,5760604793679,201,PEER_4,7077459580793,401,169.57549642477883,2020-06-12
PEER_2,5760604793679,201,PEER_4,7077459580793,401,280.995129920876,2020-06-12
PEER_2,5760604793679,201,PEER_4,2856526148728,401,6702.8136560757575,2020-06-16
PEER_2,5760604793679,201,PEER_4,2856526148728,401,298.135134215806,2020-06-12
PEER_2,5760604793679,201,PEER_4,2856526148728,401,1082.1893967408255,2020-06-16
PEER_2,5760604793679,201,PEER_4,2856526148728,401,297.06258899884125,2020-06-11
PEER_2,5760604793679,201,PEER_4,2856526148728,401,182.54979442557433,2020-06-11
PEER_2,5760604793679,201,PEER_4,2856526148728,401,139.92753499437808,2020-06-11
PEER_2,5760604793679,201,PEER_4,2856526148728,401,1878.6380262351813,2020-06-17
PEER_2,5760604793679,201,PEER_4,2856526148728,401,64.19515896613703,2020-06-11
PEER_4,1705613954516,401,PEER_2,4999033663403,201,252.2187845471143,2020-06-11
PEER_4,1705613954516,401,PEER_2,4999033663403,201,429.52195784070733,2020-06-12
PEER_4,1705613954516,401,PEER_2,4999033663403,201,3638.8322761050263,2020-06-12
PEER_4,1705613954516,401,PEER_2,3810101653626,201,67.72672275426663,2020-06-17
PEER_4,1705613954516,401,PEER_2,3810101653626,201,45.725205288455406,2020-06-17
PEER_4,1705613954516,401,PEER_2,3810101653626,201,902.1455756498207,2020-06-11
PEER_4,1705613954516,401,PEER_2,3810101653626,201,1823.6192272453127,2020-06-11
PEER_4,1705613954516,401,PEER_2,3810101653626,201,390.9065311260252,2020-06-16
PEER_4,1705613954516,401,PEER_2,3810101653626,201,358.2774898051158,2020-06-16
PEER_4,1705613954516,401,PEER_3,8286742756538,301,151.11953818270712,2020-06-12
PEER_4,1705613954516,401,PEER_3,8286742756538,301,111.66050828421803,2020-06-16
PEER_4,1705613954516,401,PEER_3,8286742756538,301,226.86136546179284,2020-06-15
PEER_4,1705613954516,401,PEER_3,8286742756538,301,20.792825899836636,2020-06-15
PEER_4,1705613954516,401,PEER_1,7378463412843,101,643.9056981266037,2020-06-16
PEER_4,1705613954516,401,PEER_1,7378463412843,101,3845.2167239928026,2020-06-12
PEER_4,1705613954516,401,PEER_1,7378463412843,101,47.904857037758056,2020-06-11
PEER_4,1705613954516,401,PEER_1,7378463412843,101,4155.948368025808,2020-06-16
PEER_4,1705613954516,401,PEER_1,7378463412843,101,415.1254291777719,2020-06-15
PEER_4,1705613954516,401,PEER_1,7378463412843,101,86.70302024366987,2020-06-17
PEER_4,1705613954516,401,PEER_1,7378463412843,101,165.39872390726114,2020-06-11
PEER_4,1705613954516,401,PEER_1,7378463412843,101,238.82418171703864,2020-06-11
PEER_4,1705613954516,401,PEER_1,4921644966726,101,171.2302130657483,2020-06-12
PEER_4,1705613954516,401,PEER_1,4921644966726,101,2165.162562107575,2020-06-12
PEER_4,1705613954516,401,PEER_1,6085677591342,101,310.59038851884577,2020-06-16
PEER_4,1705613954516,401,PEER_1,6085677591342,101,1708.9633272693463,2020-06-12
PEER_4,1705613954516,401,PEER_1,6085677591342,101,151.8344489145359,2020-06-16
PEER_4,1705613954516,401,PEER_1,6085677591342,101,312.8423488430798,2020-06-15
PEER_4,1705613954516,401,PEER_1,6085677591342,101,162.8814037313247,2020-06-17
PEER_4,1705613954516,401,PEER_2,9432909955543,201,11308.345068049159,2020-06-16
