origin_re,origin_id,origin_bank_id,dest_re,dest_id,dest_bank_id,total_amount,transaction_date
PEER_2,5760604793679,201,PEER_3,8286742756538,301,12.079889474374717,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,176.06124606879044,2020-06-12
PEER_2,5760604793679,201,PEER_3,8286742756538,301,76.21695719381515,2020-06-15
PEER_2,5760604793679,201,PEER_3,8286742756538,301,12.229057374683512,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,51.370089479517276,2020-06-11
PEER_2,5760604793679,201,PEER_3,8286742756538,301,1412.8342624772183,2020-06-15
PEER_2,5760604793679,201,PEER_3,8286742756538,301,100.1091931036114,2020-06-17
PEER_2,5760604793679,201,PEER_3,8286742756538,301,325.7356298621023,2020-06-16
PEER_2,5760604793679,201,PEER_3,8286742756538,301,221.24000977328484,2020-06-16
PEER_2,5760604793679,201,PEER_3,1907016660293,301,1088.8665895095685,2020-06-17
PEER_2,5760604793679,201,PEER_3,1907016660293,301,2884.642872342354,2020-06-12
PEER_2,5760604793679,201,PEER_3,1907016660293,301,233.33457030287184,2020-06-11
PEER_2,5760604793679,201,PEER_3,1907016660293,301,584.9197522714036,2020-06-11
PEER_2,5760604793679,201,PEER_3,1907016660293,301,65.13087253888817,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,81.2003317692639,2020-06-12
PEER_2,5760604793679,201,PEER_3,9720922929549,301,1195.9455043619266,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,593.4305773010074,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,136.01514545312526,2020-06-12
PEER_2,5760604793679,201,PEER_3,9720922929549,301,446.18322760089285,2020-06-16
PEER_2,5760604793679,201,PEER_3,9720922929549,301,131.92476970373767,2020-06-15
PEER_2,5760604793679,201,PEER_3,9720922929549,301,82.77540316794729,2020-06-17
PEER_2,5760604793679,201,PEER_3,5132913425941,301,670.8397019416268,2020-06-15
PEER_2,5760604793679,201,PEER_3,5132913425941,301,217.3197378460856,2020-06-12
PEER_2,5760604793679,201,PEER_3,1051659362427,301,1652.0481734828816,2020-06-12
PEER_2,5760604793679,201,PEER_3,1051659362427,301,9621.175666663523,2020-06-15
PEER_2,5760604793679,201,PEER_3,1051659362427,301,309.01976056903175,2020-06-12
PEER_2,5760604793679,201,PEER_3,1051659362427,301,1873.1526303706337,2020-06-12
PEER_2,5760604793679,201,PEER_3,1051659362427,301,6345.023304460335,2020-06-17
PEER_2,5760604793679,201,PEER_3,1051659362427,301,493.99388046421615,2020-06-12
PEER_2,5760604793679,201,PEER_3,7297303162674,301,387.93067028395126,2020-06-16
PEER_2,5760604793679,201,PEER_3,7297303162674,301,70.11510367814368,2020-06-12
PEER_2,5760604793679,201,PEER_3,7297303162674,301,7.270496521532119,2020-06-17
PEER_2,5760604793679,201,PEER_3,7297303162674,301,344.46837337960324,2020-06-17
PEER_2,5760604793679,201,PEER_3,7297303162674,301,12.726740390082185,2020-06-15
PEER_2,5760604793679,201,PEER_3,7297303162674,301,1520.2509831828145,2020-06-15
PEER_2,5760604793679,201,PEER_3,8487384877806,301,896.7320979995442,2020-06-11
PEER_2,5760604793679,201,PEER_3,8487384877806,301,227.74113051102412,2020-06-15
PEER_2,5760604793679,201,PEER_3,8487384877806,301,249.74085150328003,2020-06-11
PEER_2,5760604793679,201,PEER_3,8487384877806,301,272.0285726190957,2020-06-17
PEER_2,5760604793679,201,PEER_3,8487384877806,301,106.73858026084986,2020-06-16
PEER_2,5760604793679,201,PEER_3,8487384877806,301,215.68252512635516,2020-06-11
PEER_2,5760604793679,201,PEER_3,8487384877806,301,164.3187543470463,2020-06-16
PEER_2,5760604793679,201,PEER_3,2046000968320,301,130.50327666527534,2020-06-16
PEER_2,5760604793679,201,PEER_3,2046000968320,301,818.8027532592745,2020-06-11
PEER_2,5760604793679,201,PEER_3,2046000968320,301,5988.021226996421,2020-06-16
PEER_2,5760604793679,201,PEER_3,2046000968320,301,71.56065575786165,2020-06-16
PEER_2,5760604793679,201,PEER_3,2046000968320,301,312.4819717860442,2020-06-16
PEER_2,5760604793679,201,PEER_3,9000629145167,301,62.5016703464955,2020-06-17
PEER_2,5760604793679,201,PEER_3,9000629145167,301,257.64935665881984,2020-06-16
PEER_2,5760604793679,201,PEER_3,9000629145167,301,419.6958968527547,2020-06-12
PEER_2,5760604793679,201,PEER_3,9000629145167,301,626.6249668219417,2020-06-11
PEER_2,5760604793679,201,PEER_3,9000629145167,301,572.7482838518839,2020-06-17
PEER_2,5760604793679,201,PEER_3,9000629145167,301,4290.921934930272,2020-06-16
PEER_2,5760604793679,201,PEER_3,9000629145167,301,3889.9135593531732,2020-06-17
PEER_4,1705613954516,401,PEER_3,8286742756538,301,151.11953818270712,2020-06-12
PEER_4,1705613954516,401,PEER_3,8286742756538,301,111.66050828421803,2020-06-16
PEER_4,1705613954516,401,PEER_3,8286742756538,301,226.86136546179284,2020-06-15
PEER_4,1705613954516,401,PEER_3,8286742756538,301,20.792825899836636,2020-06-15
PEER_4,1705613954516,401,PEER_3,9720922929549,301,18.37991949065252,2020-06-15
PEER_4,1705613954516,401,PEER_3,9720922929549,301,31.883429849890785,2020-06-12
